Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,lat,lon,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,275 BATTERY 275 BATTERY 1,275 Battery St,,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.793828,-122.400455,2025-12-12,159744,2025-12-12 01:06:04 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,STATION 1 CHARGER 1,50 Front St,Enter garage at 36 Front Street. Valet Parking only M-F,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.792189,-122.398394,2025-12-12,159760,2025-12-12 01:05:48 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BAMC P1 STATION 2,375 Beale St.,,San Francisco,CA,94105.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.788014,-122.391391,2025-12-12,159895,2025-12-12 01:04:00 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF SFMTA ELLIS 1,123 O'Farrell,1st floor just left of Ellis Stteet entrance,San Francisco,CA,94102.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.785976,-122.407309,2025-12-12,160085,2025-12-12 01:01:56 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS MBEVSE1,1625 Owens St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.76829,-122.393962,2025-12-12,160283,2025-12-12 00:59:18 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BASEMENT LEVEL 270 STATION 2,270 Brannan St,,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.782762,-122.391199,2025-12-12,160399,2025-12-12 00:58:07 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UDR 399 FREMONT 85,399 Fremont St,,San Francisco,CA,94105.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.786936,-122.392127,2025-12-12,160400,2025-12-12 00:58:06 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,MONOGRAM RES OLUME 2,1401 Mission St,Located on level B1 of the garage. Enter from 10th st.,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.774966,-122.416038,2025-12-12,160536,2025-12-12 00:56:28 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF-SFMTA ST MARYS 4,633 California St,4th floor,San Francisco,CA,94108.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.792015,-122.40499,2025-12-12,160604,2025-12-12 00:55:41 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF-SFMTA JAPAN CTR 1,1610 Geary Blvd,Main Garage,San Francisco,CA,94115.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.785057,-122.43,2025-12-12,160609,2025-12-12 00:55:41 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,PELL 600 HAR 1,600 Harrison St,"The station is available Monday - Friday, 7:00 A.M to 7:00 P.M",San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.784104,-122.395858,2025-12-12,160630,2025-12-12 00:55:30 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ARE-ILLINOIS ST STATION 1,499 Illinois St,1st Floor Garage,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.766051,-122.387537,2025-12-12,160634,2025-12-12 00:55:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,G1 EV CHARGERS 455 MARKET,455 Market St,The station is located on the 1st level of the parking garage,San Francisco,CA,94105.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.79081,-122.398522,2025-12-12,160640,2025-12-12 00:55:27 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ARE-ILLINOIS ST STATION 2,499 Illinois St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.766074,-122.387597,2025-12-12,160681,2025-12-12 00:55:05 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,425 MARKET ST. STATION 2,425 Market St,,San Francisco,CA,94105.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.79119,-122.39837,2025-12-12,160707,2025-12-12 00:54:51 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ESSEX MISSION BAY 3,1200 4th Street,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.773019,-122.391584,2025-12-12,160810,2025-12-12 00:53:48 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS MBHOSPITAL EV5,1835 Owens St,"Owens Street UCSF parking garage, second level",San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.765935,-122.391857,2025-12-12,160847,2025-12-12 00:52:11 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,333 BRANNAN STATION #1,333 Brannan St,The station is located in the parking garage,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.781056,-122.392353,2025-12-12,160850,2025-12-12 00:52:10 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ABM PARKING LOT A-1,430–498 Mission Rock St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.773097,-122.389495,2025-12-12,164320,2025-12-12 00:55:42 UTC,,,,2020-07-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UDR SHOP 1,355 Berry St,Near main entrance straight in back,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.772633,-122.397095,2025-12-12,164605,2025-12-12 01:27:55 UTC,,,,2020-07-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"Pine Street, CA Inc.",500 Pine Street,,San Francisco,CA,94108.0,,888-998-2546,E,,Public,24 hours daily,,,,,,1.0,,,Blink Network,https://blinkcharging.com,GPS,37.7919436,-122.4045169,2025-12-12,164786,2025-12-12 00:38:53 UTC,,,,2020-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,False,,,,,,,,,False,
ELEC,"Safeway 0739 - San Francisco, CA",3350 Mission Street,,San Francisco,CA,94110.0,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3.0,,Electrify America,https://www.electrifyamerica.com,GPS,37.74291,-122.42203,2025-12-12,164871,2025-12-12 03:17:50 UTC,,,,2020-08-06,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"Safeway 0985 - San Francisco, CA",2350 Noriega St.,,San Francisco,CA,94122.0,,833-632-2778,E,,Public,24 hours daily,,,,,,,4.0,,Electrify America,https://www.electrifyamerica.com,GPS,37.75397,-122.48867,2025-12-12,165184,2025-12-12 03:18:21 UTC,,,,2020-08-12,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Opera Plaza - Tesla Supercharger,601 Van Ness Avenue,,San Francisco,CA,94102.0,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12.0,,Tesla,https://www.tesla.com/supercharger,GPS,37.781445,-122.421319,2024-07-01,165417,2025-05-06 21:07:47 UTC,P,,,2020-08-17,,,,,TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,False,
ELEC,Lakeshore Plaza,4258 Ocean Avenue,,San Francisco,CA,94132.0,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3.0,,Electrify America,https://www.electrifyamerica.com,GPS,37.73241,-122.48944,2025-12-12,167543,2025-12-12 03:18:47 UTC,,,,2020-10-15,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Alice Griffith Apartments - 2700,"2700 Arelious Walker Dr,",,San Francisco,CA,94124.0,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,37.71823,-122.385519,2025-12-12,167873,2025-12-12 00:39:31 UTC,,,,2020-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,
ELEC,275 Battery St - Tesla Destination,275 Battery St,,San Francisco,CA,94111.0,,877-798-3752,E,,Public,,,,,,,11.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.793863,-122.40037,2024-07-01,168547,2025-02-12 00:16:32 UTC,P,,,2019-10-21,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,
ELEC,55 Second Street Garage - Tesla Destination,55 Second St,,San Francisco,CA,94105.0,,877-798-3752,E,,Public,,,,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.788655,-122.400563,2024-07-01,168555,2025-02-12 00:16:32 UTC,P,,,2016-03-15,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,
ELEC,"Safeway 0995 - San Francisco, CA",1335 Webster St.,,San Francisco,CA,94115.0,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3.0,,Electrify America,https://www.electrifyamerica.com,GPS,37.78365,-122.4313,2025-12-12,170688,2025-12-12 03:18:47 UTC,,,,2020-12-31,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF-SFMTA SUTTER 5,444 Stockton St,Garage,San Francisco,CA,94108.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.790001,-122.406539,2025-12-12,171643,2025-12-12 01:22:59 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HUDSON PACIFIC 1455 STATION 3,1455 Market St.,Lower level B,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.774915,-122.417238,2025-12-12,175168,2025-12-12 01:24:32 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HUDSON PACIFIC 1455 STATION 5,1455 Market St.,Lower level B,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.7749,-122.417204,2025-12-12,175169,2025-12-12 01:24:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HUDSON PACIFIC 1455 STATION 7,1455 Market St.,Lower level B,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.774876,-122.417163,2025-12-12,175170,2025-12-12 01:24:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HUDSON PACIFIC 1455 STATION 1,1455 Market Street,Lower level B,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.774933,-122.41726,2025-12-12,175171,2025-12-12 01:24:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HUDSON PACIFIC 1455 STATION 8,1455 Market St.,Lower level B,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.774868,-122.417151,2025-12-12,175172,2025-12-12 01:24:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HUDSON PACIFIC 1455 STATION 6,1455 Market St.,Lower level B,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.774891,-122.417189,2025-12-12,175173,2025-12-12 01:24:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HUDSON PACIFIC 1455 STATION 4,1455 Market St.,Lower level B,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.774905,-122.417212,2025-12-12,175174,2025-12-12 01:24:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HUDSON PACIFIC 1455 STATION 2,1455 Market St.,Lower level B,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.774923,-122.417247,2025-12-12,175175,2025-12-12 01:24:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF-SFMTA CIVIC CTR 7,355 McAllister St,,San Francisco,CA,94102.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.780296,-122.417635,2025-12-12,176052,2025-12-12 01:20:37 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF-SFMTA CIVIC CTR 8,355 McAllister St,,San Francisco,CA,94102.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.780302,-122.41761,2025-12-12,176053,2025-12-12 01:17:31 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF-SFMTA CIVIC CTR 5,355 McAllister St,Garage,San Francisco,CA,94102.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.780124,-122.417846,2025-12-12,176054,2025-12-12 00:55:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF-SFMTA CIVIC CTR 4,355 McAllister St,Garage,San Francisco,CA,94102.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.780122,-122.417725,2025-12-12,176055,2025-12-12 00:55:37 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,FAAO CHARGE STATION 3,655 Beach street,,San Francisco,CA,94109.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.806466,-122.419826,2025-12-12,176159,2025-12-12 01:19:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,FAAO CHARGE STATION 1,655 Beach street,,San Francisco,CA,94109.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.80648,-122.419812,2025-12-12,176160,2025-12-12 01:19:37 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER PLAYERS LOT 08,7 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768677,-122.387003,2025-12-12,176252,2025-12-12 01:19:00 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF-SFMTA UNION SQUARE 2,333 Post St,Garage,San Francisco,CA,94108.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.787932,-122.407568,2025-12-12,176292,2025-12-12 01:18:48 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEACON GARAGE 250 KING ST 3,250 King St,,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.778307,-122.393063,2025-12-12,176337,2025-12-12 01:18:10 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEACON GARAGE 250 KING ST 2,250 King St,,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.77832,-122.393071,2025-12-12,176338,2025-12-12 01:18:10 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEACON GARAGE 250 KING ST 1,250 King St,,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.778322,-122.393082,2025-12-12,176339,2025-12-12 01:18:10 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,450 SOUTH ST EV STATION 03,450 South St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.769013,-122.388373,2025-12-12,176998,2025-12-12 01:11:44 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,450 SOUTH ST EV STATION 04,450 South St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.769251,-122.388522,2025-12-12,176999,2025-12-12 01:11:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,450 SOUTH ST EV STATION 05,450 South St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.769243,-122.388478,2025-12-12,177000,2025-12-12 01:11:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,450 SOUTH ST EV STATION 08,450 South St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.769255,-122.38847,2025-12-12,177001,2025-12-12 01:11:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,450 SOUTH ST EV STATION 07,450 South St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.769185,-122.388429,2025-12-12,177002,2025-12-12 01:11:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,450 SOUTH ST EV STATION 02,450 South St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.769204,-122.388319,2025-12-12,177003,2025-12-12 01:11:43 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,450 SOUTH ST EV STATION 01,450 South St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.769132,-122.388304,2025-12-12,177004,2025-12-12 01:11:42 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"LONGFELLOW 1800 1 (6,7)",1800 Owens St,"P0-P1 6,7",San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.765712,-122.392623,2025-12-12,177462,2025-12-12 01:08:38 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"LONGFELLOW 1800 3 (20,54)",1800 Owens St,"P1 20,54",San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.765763,-122.392596,2025-12-12,177463,2025-12-12 01:08:38 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"LONGFELLOW 1800 5 (60,61)",1800 Owens St,P1-P2 60.61,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.765804,-122.392585,2025-12-12,177464,2025-12-12 01:08:37 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"LONGFELLOW 1800 2 (9,10)",1800 Owens St,"P0-P1 9,10",San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.765755,-122.392559,2025-12-12,177465,2025-12-12 01:08:37 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"LONGFELLOW 1800 4 (57,58)",1800 Owens St,"P1-P2 57,58",San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.765772,-122.392596,2025-12-12,177466,2025-12-12 01:08:37 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"LONGFELLOW 1800 9 (92,92)",1800 Owens St,"P2-P3 92,93",San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.765695,-122.392564,2025-12-12,177467,2025-12-12 01:07:20 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"LONGFELLOW 1800 8 (90,90)",1800 Owens St,"P2-P3 89,90",San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.765772,-122.392607,2025-12-12,177469,2025-12-12 01:08:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"LONGFELLOW 1800 6 (63,64)",1800 Owens St,"P1-P2 63,64",San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.765729,-122.392596,2025-12-12,177470,2025-12-12 01:08:56 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
